SMILES,aff_p0,aff_site,d_key,d_p0,bridge,composite
COC(=O)c1sc(NC(=O)COc2ccc(Cl)cc2F)nc1C,-7.044,-5.609,3.0987857299271275,2.877568070437257,0.8677834570515474,0.9174226893214811
CC1C(=O)OC(=O)C1C(=O)OCC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1,-7.06,-5.869,3.1750228345635567,2.8827797349086524,0.86111215778685,0.9151349804315806
COc1cccc(CC(=O)Nc2nc(-c3ccc(CNC(=O)c4ccccc4)o3)cs2)c1OC,-8.146,-6.526,3.219496078581242,2.941840240393757,0.8533790859337412,0.9141423600307291
COC(=O)c1c(NC(=O)COC(=O)CCNS(=O)(=O)c2ccccc2Cl)sc(C)c1C,-6.033,-5.519,3.2789278735586724,2.8220846904371952,0.8553608277500513,0.9104022978575219
CC(C)OC(=O)c1ccc(N2CCC(Nc3ccc(C(=O)c4ccccc4)cc3)C2=O)cc1,-7.818,-6.063,3.1794795171537107,3.064207238422362,0.8481926624021401,0.9091653088525131
COc1ccc(C(C)=NN=C(N)N)cc1NC(=O)c1cc(C)on1,-7.793,-5.548,3.359324485666724,2.8159257802719164,0.8477568359799281,0.9064846082431827
O=C(Nc1ccc(O)c(C(=O)O)c1)c1cccc(C(F)(F)F)c1,-7.582,-6.39,3.3546496091246256,3.015325189759804,0.8354909127675849,0.9038713354214299
Cc1cc([N+](=O)[O-])ccc1Oc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4F)c32)cc1,-8.089,-6.471,3.424947298864612,2.9703477910844054,0.8312663616320995,0.9019631651514923
CCCOC(=O)c1ccc(OC(=O)Cn2ccc(C(F)(F)F)n2)cc1,-7.284,-5.221,3.368678375861963,2.9341944380016813,0.8395603563085456,0.9005421484323048
CC(NP(N)(=O)OCC1CC(Nc2ccccc2F)CO1)C(=O)O,-6.534,-5.823,3.458379967557064,2.878236265493158,0.833476798774864,0.9001140073465057
CC(C)CC(NC(=O)c1ccccc1)C(=O)Nc1cccc(OCc2cccnc2)c1,-7.827,-6.173,3.4356666019857043,3.0112333021537867,0.8273209462570374,0.8984250894539137
NC(Nc1ncccn1)c1cccc(Oc2ncc(C(F)(F)F)cc2Cl)c1,-7.742,-6.162,3.3697956911361846,3.1161575698285864,0.8264849401397186,0.8979195358566112
CCOC(=O)c1ccc(NC2CCN(Cc3cc(-c4ccc(F)cc4)no3)CC2)nc1,-7.652,-6.1,3.4946453325051454,2.9202960466363685,0.8267819558013335,0.8977904255628372
CSCCC(=O)Nc1cnn(Cc2ccc(-c3nc(C(F)(F)F)cs3)cc2)c1,-6.807,-5.318,3.336224962438834,3.0717963799705217,0.8332218673239746,0.8975944915962228
CC(C(=O)Nc1ccc(Cl)c(C(=O)N2CCCC2C)c1)N(C)CCC#N,-6.887,-5.288,3.3931734408957057,3.015739544456715,0.8315158374518479,0.8965335542828
Cc1ccc(C(=O)O)cc1C(=O)c1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1,-8.406,-6.555,3.5554011025480663,2.912875898489326,0.8201106635005957,0.8962816224179863
CC(=O)NCCNC(=O)c1ccc([N+](=O)[O-])cc1OCC1CCC1,-6.199,-4.958,3.3846426694704426,3.0305804724507817,0.8313491671182108,0.8948853300210814
CC(=O)Nc1ccnc(C(=O)Nc2ccc(-c3nnco3)cc2)c1,-7.438,-6.03,3.368204566234063,3.1772080511039897,0.8217529518382701,0.8947287705956318
Cc1c(NC(=O)Cn2ncc(C(=O)O)c2C)cnn1CC(=O)NC1CC1,-7.004,-5.489,3.411567088597262,3.1019727593903847,0.823272053957053,0.8930215404935303
COC(=O)c1ccc(Nc2ccc(C(=O)Nc3cc(C)ccc3C)nc2)cc1,-7.383,-6.108,3.598647106900035,2.8685677610961187,0.8174787820788816,0.8927623157655541
O=C(NC=NC(=O)OCc1c(F)cccc1F)NCc1cccc(F)c1,-7.341,-5.955,3.352778698333668,3.2316057927909463,0.8186775068260681,0.8927030564048131
Cc1c(C(=O)OC(C(=O)c2ccccc2)c2ccccc2F)oc2ccc(Cl)cc12,-7.323,-6.9,3.294714251646112,3.377091796205724,0.8106204979882758,0.8926760568956079
COc1ccc([N+](=O)[O-])cc1N1C(=O)C(C)(C2CCS(=O)(=O)C2)NC1=S,-7.051,-5.725,3.5177724485816304,3.024346045015352,0.81721968149849,0.8908350626939081
Cc1c(NC(=O)C(C)N)cccc1C(=O)OC(C)C(=O)Nc1ccc2c(c1)CCC2,-7.997,-6.843,3.692226157753612,2.939198700326332,0.8010940103796469,0.8871533218993998
O=C(Nc1cccc(F)c1)c1cnc(Nc2ccc(O)cc2)c(Cl)c1,-7.221,-5.594,3.5908390384421303,2.9977521578676254,0.8103177557113338,0.8864562301591444
FC(F)(F)c1ccnc(N2CCC(COc3ncccn3)CC2)n1,-7.284,-5.343,3.34394587276768,3.311852804700112,0.8122904920235309,0.8863651122457629
Cc1sc(NC(=O)CN2CCC(C(=O)O)CC2)c(C(=O)OCc2ccccc2)c1C,-7.173,-6.551,3.554295851501391,3.1772861060974664,0.8014857972538657,0.8860274042499963
CC(C)Cc1nnc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)s1,-6.689,-6.022,3.6063108573721134,3.0346566527368464,0.8058828546334914,0.8860099085236635
O=P(O)(O)OC1CC(OP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C(O)C1F,-6.716,-5.64,3.701258434640845,2.795777709332413,0.8081781624652247,0.8854987632857607
Cc1cc(C)c(SCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)nn1,-8.02,-5.828,3.404947429843815,3.3104943739568564,0.806346681890643,0.8853663849997805
COC(=O)c1cc(Cl)c(Oc2ccc(C(=O)Nc3cccc(OC)c3)cc2S(C)(=O)=O)c(Cl)c1,-7.376,-5.682,3.6713430784932095,2.8831545223938324,0.8072698882388322,0.8851959300048623
Cc1ccccc1C(=O)N(CC(=O)N1CCN(Cc2ccc(Cl)cc2Cl)CC1)c1ccccc1C(F)(F)F,-8.61,-6.409,3.438633013277223,3.3389967055988543,0.8001817010451705,0.8846530604717562
CC(CO)CCCCCOC(=O)c1ccccc1C(=O)O,-6.532,-4.627,3.574478983012769,2.9757716646275125,0.8137818444345212,0.8838307013646101
CCOc1cc(C=C(C#N)C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCc1ccccc1[N+](=O)[O-],-6.96,-5.85,3.662804526588882,2.977271401804007,0.8025540839916706,0.8833834929744026
CCC(CNC(=O)O)Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1,-7.209,-5.805,3.755691148111091,2.752477247862368,0.8028738775381399,0.8833514140005558
CC1=C(CSCCO)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,-6.068,-5.46,3.681837720486876,2.89476855724253,0.805188719285761,0.8830248592460578
Cc1cccc(C(=O)Nc2ccc(NC(=O)c3cn[nH]c3)cc2)c1,-7.337,-6.041,3.6777888737664095,3.014768481989953,0.7981092125788597,0.8818137688863977
Cc1cc(N2CCOCC2)cc(C)c1C(=O)NCC(CO)c1ccccc1,-7.416,-5.502,3.6004762185022137,3.098358759085203,0.8020307137132151,0.8814859582387593
CCC(NC(=O)CN(c1ccc(C(C)=O)cc1)S(=O)(=O)c1ccc(F)cc1)c1cc(C)c(C)cc1C,-8.483,-5.904,3.5753183075077377,3.1823661008752597,0.7985849473037525,0.881445283289026
Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C#N,-8.485,-6.048,3.5244816640181296,3.2680976117613127,0.7972867370949167,0.8813914998593124
CCCCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O,-5.764,-4.953,3.5943596091654486,3.055630540494056,0.805883805130465,0.8810496858571849
Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccc(NC(=O)C(F)(F)F)cc3)C2=O)cc1Cl,-7.844,-6.662,3.717446569891757,3.041497328619573,0.7910046206833677,0.880722316128471
Cc1nc(Nc2ccc(NS(=O)(=O)c3ccccc3[N+](=O)[O-])cc2)cc(N2CCCC2)n1,-7.802,-6.588,3.587778421251791,3.2725118792756125,0.7895200791190417,0.8795575848178373
NC(=O)CCC(=O)NCC(=O)OC(C(=O)Nc1ccccc1C(N)=O)c1ccccc1,-6.433,-6.158,3.809338000230486,2.812351862765398,0.7920054770463101,0.8789718786011588
Cc1cc(C(=O)OCCOCC(=O)O)ccc1NC(=O)Cn1c[n+](C)cn1,-6.758,-5.366,3.701462548777173,2.95984205659694,0.7985570410139465,0.8789465731639047
O=C(NC1CCCN(C(=O)CC2CCOCC2)C1)C1CC1,-7.149,-4.88,3.672866727775458,2.9598608075380843,0.8023584493723366,0.878781453297878
Cc1nnc(SCC(=O)Nc2ccccc2C(=O)c2ccccc2)nc1N,-7.259,-6.208,3.365532647293739,3.512496975087666,0.7896641781265016,0.8779005692566109
C=C(C)CN(CC(=O)O)C(=O)NC1CC(N(C(C)=O)c2cccc([N+](=O)[O-])c2)C1,-6.688,-5.201,3.7509610768441735,2.90480532910555,0.7951526506721829,0.8763096309109362
O=C(O)C1CCCC1C(=O)Nc1ccc(OC(F)(F)F)cc1,-6.637,-5.494,3.809153449258772,2.80732274596278,0.7923011602522011,0.876086117246566
CC(O)C(NC(=O)CCC(=O)OCC(=O)OCC1(CO)OC(CO)C(O)C(O)C1O)C(O)CO,-5.383,-4.564,3.700635350855309,2.9423653750001884,0.7997688100505242,0.8758954158911786
COc1ccc(C=NNc2nc3cc(C#N)c(=O)[nH]c3n2CC(=O)O)cc1,-7.894,-6.009,3.268806968910829,3.6110088618002583,0.7870397521355601,0.8755308738858735
CCOC(=O)c1cc([N+](=O)[O-])ccc1NC(=O)CSc1nnc(C2CC2)o1,-6.902,-5.491,3.793838952828651,2.866249291321325,0.7912920344797298,0.8755142250250415
CC(C)(C)OC(=O)NC1(c2cccc(-c3cc(C(C)(F)F)on3)c2)CC1,-6.763,-5.796,3.709759291382664,3.0972931730787137,0.788091900833193,0.8751405648708419
COc1ccc(C(=O)NCc2ccc(C(=O)c3cccs3)s2)c([N+](=O)[O-])c1,-6.972,-5.449,3.697648712357624,3.080133763329118,0.7909431077866332,0.8751280663374424
O=C(Nc1ccc(F)c([N+](=O)[O-])c1)C1CCN(C(=O)c2ccc(F)cc2)C1,-7.863,-6.16,3.841186535434071,2.8538467022599514,0.7850200625643009,0.8750961966895525
Cc1ccc(NC(=O)CSc2nnnn2C)cc1C(F)(F)F,-8.526,-5.976,3.720703831266337,3.099491087259325,0.7864634984236819,0.8750594113040826
CC(C)(C)C(=O)c1ccc(NC=CC(=O)c2ccccc2F)cc1,-6.905,-5.794,3.4414598646504646,3.4735012595362624,0.7863380384472667,0.8741570768405192
COC(=O)c1c(CS(=O)(=O)c2ccc(OC)cc2)[nH]c(C)c1C(=O)Nc1ccccn1,-7.124,-5.995,3.727711630477873,3.1199350954787515,0.7840170640090555,0.8737840764159295
CC(Oc1ccccc1C(N)=O)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,-7.002,-5.997,3.5891873732085924,3.3324478990675903,0.783961532624112,0.873762260709943
CCc1ccsc1C(=O)NC1CCC(C(=O)NC2CCS(=O)(=O)C2)CC1,-6.868,-5.21,3.6977265988712578,3.106798995751094,0.7889971477512763,0.8729525461166926
COc1ccc(OC)c(NC(=O)COc2c(C)cc([N+](=O)[O-])cc2C)c1,-6.997,-5.354,3.775976430011184,2.9909353052180845,0.7862823946168946,0.872110213194061
Cc1nc(CN2CCC(Nc3cc(F)ncn3)C2C)no1,-6.309,-5.286,3.8118822122410863,2.906026496782162,0.7863657987845847,0.8718444802360606
COc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(Cl)c1,-7.416,-5.87,3.843212978745778,2.918623990855964,0.7809947113143878,0.8715285413026292
CCC(C)OC(=O)c1ccccc1NC(=O)C1COc2c(cccc2OC)C1,-6.789,-5.715,3.3042773793978006,3.625927329663406,0.7820858088453165,0.8714296684494873
CN(Cc1nc(COC(=O)CCc2ccnn2C)cs1)C(=O)OC(C)(C)C,-5.935,-4.8,3.4499933333268924,3.434477689547568,0.7895422601411931,0.871366032817719
Cc1cc(C(=O)N2CCN(c3cccc(NC(=O)c4ccco4)c3)CC2)no1,-8.262,-6.039,3.780744238903235,3.086028839787471,0.7791588474317739,0.8712728505214719
CC(CNC(=O)C1CCCN(CCO)C1)Cn1ccccc1=O,-6.614,-4.999,3.7881051991728,2.9698959577736046,0.7859023617029899,0.8702699285349051
Cc1noc(C)c1Cn1nnc(C(=O)NCCC(=O)O)c1C,-7.186,-5.87,3.835747775858052,2.976736803951601,0.7785449671165818,0.870160607040836
Cc1cc(=O)ccn1-c1cccc(N2CCC(N)C2)n1,-7.323,-4.962,3.682812783729306,3.175443433601046,0.7857284867747278,0.8700036607682555
N#Cc1ccccc1NC(=O)c1ccc(COc2ccccc2C(F)(F)F)cc1,-7.242,-6.111,3.620974730649193,3.375789537278649,0.7760726693204607,0.8698724947466031
CCNC(=O)c1ccc(NC(=O)CC(C)(C)CC(=O)O)c(C)c1,-6.202,-5.417,3.7788874023976944,3.0534875143022937,0.7816959069595787,0.8698510137712995
O=C(C1CC1n1ccnc1)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,-7.235,-5.411,3.790565656996327,3.0356055409094247,0.7812587878209635,0.8695803472504218
COc1cccc(C(=NOc2cccnn2)C2CCCC(C(F)(F)F)C2)c1,-7.686,-5.622,3.5932886051637998,3.3753130225210226,0.7794389833622561,0.8695297956995811
NC(=O)CCCSc1nnc(Cc2ccccc2F)o1,-6.894,-5.015,3.573406498007188,3.3591917182560453,0.7833191097911657,0.868911854758038
Fc1ccccc1CN1CCN(Cc2cc(-c3ccco3)on2)CC1,-7.555,-6.075,3.535759324388469,3.490938126062964,0.7743450091375313,0.8687404794634169
O=C1c2nonc2CCN1Cc1ccc([N+](=O)[O-])cc1,-7.292,-5.394,3.814182087944937,3.0408585958574275,0.7775124523663873,0.86741538933426
COC(=O)c1ccc(CN(C)Cc2ccc([N+](=O)[O-])c(C)c2)o1,-6.539,-5.112,3.84108851759498,2.967599198005014,0.7783278270344881,0.8665824493603397
O=C(Nc1ccc(NC(=O)C(Cc2cnc[nH]2)NC(=O)c2cccs2)cc1)c1cccc(Br)c1,-7.516,-6.245,3.6107662621665217,3.4664952040930355,0.7682738540136347,0.8660957076435389
CC(C)(C)c1cc(CC2C(=O)N(C3CCC(=O)NC3=O)CC(=O)N2CCc2ccc(C#N)cc2)cc(C(C)(F)F)c1,-7.501,-5.855,3.951520466858295,2.8051786039395075,0.7704726359403217,0.86556980161631
Cc1nn(C(C)C(=O)Nc2nc(-c3ccc(CO)cc3)cs2)c(C)c1C,-6.706,-5.911,3.955946915720684,2.8048395676045352,0.7697750618244726,0.8654313311279467
C=CCn1c(C)nnc1SCC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-7.803,-5.268,3.446264934679282,3.572138435167372,0.7748846007251822,0.8653744723983496
Cc1cccc(Oc2ccc(Nc3ncc(C(=O)Nc4ccc(C)cc4C)cn3)cc2)c1,-8.876,-6.256,3.5292045846054325,3.5661280122844725,0.7667791494380924,0.8653023807962784
O=C(NCc1ccccc1N1CCN(C(=O)Cc2ccc[nH]2)CC1)c1ccco1,-7.525,-5.754,3.923693540530402,2.891592986573317,0.7702232413615939,0.8649722567391093
CC1Cc2cc(S(C)(=O)=O)ccc2N1CC(=O)N(C)Cc1ccccc1F,-7.317,-6.34,3.937053847739448,2.968811209895301,0.7635536852832675,0.863858335198485
O=C(C=Cc1ccc(-c2cc3ccccc3[nH]c2=O)o1)Nc1ccc(Br)cc1,-8.369,-7.202,3.745575256218996,3.414857244454005,0.7565045802810274,0.8637113241616301
COc1cc(C=Nc2c(Oc3c(C)cccc3C)nc3ccccn3c2=O)ccc1OC(=O)c1ccccc1,-8.187,-6.81,3.781987572692433,3.335117089398811,0.7590258940759795,0.8633979382876519
Cc1noc(COC(=O)c2ccc3nc(C)[nH]c(=O)c3c2)n1,-8.282,-5.862,3.849196409641887,3.1406924395744324,0.7653465135087603,0.862717178639678
CCc1cc2ccc(OC(=O)c3ccccc3F)cc2oc1=O,-7.897,-6.284,3.8227766086968775,3.2687841776415887,0.7590735247502036,0.8610691327848969
COc1ccccc1-c1ccc2c(=O)c3c(oc2c1)CN(Cc1ccco1)C3=O,-7.802,-6.385,3.9379172159912152,3.075931566208845,0.7564832843107944,0.8600508278093794
Cc1ccc(NC(=S)NN=Cc2ccccc2O)cc1Cl,-6.847,-5.345,3.4283407065226164,3.676313506761904,0.7641247334728564,0.8596935460228117
Cc1cccc(NC(=O)Cc2ccc(CSCC(=O)O)cc2)n1,-7.077,-5.67,3.919760962099602,3.056319518636754,0.760640587636832,0.8591964252687943
Cc1cc(CN(C)CC2CCC(=O)N2)cc2cc(C(=O)O)oc12,-6.92,-5.994,4.036941044900209,2.8011451229809565,0.7565330425328012,0.8583275453002819
Cc1cnn(CCC(=O)Nc2sc(C(=O)OCC3CC3)cc2C)c1,-6.273,-5.548,3.984165910200025,2.8997687838860524,0.7600515509432126,0.8583142223749474
CC(Nc1ccnc(C(N)=O)c1)c1ccc(S(=O)(=O)N(C)C)cc1,-7.217,-5.446,4.025700684352974,2.771013713426911,0.7599378281846038,0.857790387399925
N#Cc1ccccc1OC(=O)NCCOCCN,-6.044,-4.66,3.852213259932528,3.122437829645292,0.7662400378872279,0.8577751347684643
COc1cc(C=NNC(=O)c2ccccc2Cl)ccc1OC(=O)c1cc(C)oc1C,-7.386,-5.792,3.9531827683526095,3.0523205925983614,0.7556683036165318,0.8569310731374191
Cc1cccc(OC(C)C(=O)Nc2ccc(Cl)cn2)c1C,-6.883,-5.186,3.6129619427832336,3.5378674367477374,0.7604037340392028,0.8568802408845796
Cc1nc(-n2ncc(C(=O)Nc3cccc(NC(=O)c4ccc(F)cc4)c3)c2C)nc(C)c1CC(N)=O,-8.771,-6.56,3.948689529451512,3.153326021837896,0.7493191808845824,0.8567477358497502
CCOC(=O)C(C)CN1C(=O)c2ccc(Sc3nc(C)cc(=O)[nH]3)cc2C1=O,-7.074,-4.987,3.910953208618072,3.065123488540062,0.761407729463149,0.8565462255005397
COc1cccc(N2CCN(C(=O)C(C)Oc3cc(C)cc(C)c3)CC2)c1,-7.657,-5.664,3.932158440347997,3.102591175130878,0.7555386751866665,0.8562831607249667
O=C(OC1CCN(c2ccc(C(F)(F)F)nn2)C1)c1ccco1,-7.274,-5.604,3.8841332366436654,3.19565423661572,0.7560090969619586,0.8562802223827743
c1ccc(CCN2CCC(CC3CCOc4nccnc43)C2)nc1,-6.983,-5.619,4.040452821157549,2.823052426009833,0.7548175014232572,0.8556724591446911
COC(=O)c1cc(F)ccc1N1CCC(C(=O)NOC2CCCCO2)CC1,-6.553,-5.524,3.904690128550536,3.161608609553055,0.7554959127777825,0.8556302438746708
COc1ccc(C2(c3nn(CN4CCN(S(=O)(=O)c5ccccc5Cl)CC4)c(=S)o3)CC2)cc1,-8.255,-6.352,3.999728990819253,3.0510414615340777,0.7482712996117072,0.8552230761621809
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=S)Nc3cccc(Cl)c3)cc2)c1,-8.009,-6.062,4.038066864230952,2.921891681770562,0.7498447060015231,0.8548285093562406
COc1ccccc1N1C(=O)CC(Nc2cc([N+](=O)[O-])c(N(C)C)s2)C1=O,-6.557,-5.583,4.045932401808018,2.862010831565806,0.7518340937904066,0.8538185035553127
CCNC(=NCc1c(C)ncn1C)NC1CCC(C(=O)O)C1,-6.317,-5.357,4.002807639644954,2.9671435758992195,0.7530542308630427,0.8534971507993632
Cc1nn(C)c(C)c1NC(=O)c1ccoc1C(=O)OCC(=O)NCC(=O)Nc1cccc(Cl)c1C,-8.762,-6.079,3.894806028546223,3.283924024699721,0.7473026282845365,0.8534540215567312
COc1cccc2c1ccn2Cc1cc(C)c(C(=O)O)s1,-6.933,-5.395,3.675526356863735,3.544084790182085,0.7521674995117323,0.8531649623105413
N#Cc1ccccc1N1CCN(C(=O)c2ccc(Cn3cccn3)o2)CC1,-7.915,-5.467,3.880105282076764,3.263694072672866,0.7511700833135682,0.8529217748367156
Cc1cc(CC(C)C)nc(SCc2nc3ccccc3c(=O)[nH]2)n1,-6.05,-5.803,3.678127920559587,3.5747601318130418,0.7484539100921979,0.8528798000076264
CCOC1CCC2(CCCN(c3sc(C(C)=O)c(C)c3C#N)C2)C1,-6.456,-4.86,3.900636614707913,3.170392720153135,0.7554528721216538,0.8526178831477186
COc1ccc(Cl)c(-c2nc(NC(=O)c3oc4ccccc4c3C)no2)c1,-8.31,-6.767,4.081624186521831,2.967072125850668,0.7397944564484649,0.8521999142351192
O=C(O)c1cc(-c2ccc(OC(=O)c3c(F)cccc3Cl)cc2F)on1,-7.304,-6.481,4.100560083695884,2.8713933899763715,0.7419030535398371,0.852147656040725
COc1ncccc1CNC(=O)c1cc(Br)c(Cl)c([N+](=O)[O-])c1,-7.575,-4.994,4.025585299059006,2.9022753143008324,0.7530546742139254,0.8518663635451501
COc1ccc2nc(C(=O)N(C)Cc3ncc(C(C)(C)C)[nH]3)[nH]c2c1,-6.841,-5.754,4.011626104212604,3.045839457358184,0.7466650542914438,0.8516414316040811
Cc1cnn(Cc2ccc(C(=O)Nc3cnn(C)c3C)o2)c1,-6.892,-5.428,3.976911992991546,3.09477527455549,0.7490148176052991,0.8515227746330475
CN(CCNC(=O)OC(C)(C)C)c1ccc(C(=O)c2ccccc2O)cc1,-6.965,-5.801,3.983971510942315,3.1277279293442386,0.745577390967682,0.8512303813126045
CCC(=O)Nc1sc(NC(=O)Cn2c(C)nc3ccc(C)nc32)nc1C,-7.462,-5.484,4.031733250104724,2.977103458061207,0.7476554710357296,0.8510000791114727
COC(=O)c1ccc(C)c(NC(=O)CSc2nnc(NCc3ccco3)s2)c1,-8.083,-5.693,3.935399979671697,3.227921312547751,0.7457041479541598,0.8508212922619822
Cc1c(Br)c(C(F)(F)F)nn1CC(=O)N1Cc2nc3ccccc3nc2C(C)C1,-8.769,-6.328,3.832313400545419,3.4677411956488347,0.7394905772948657,0.8500841730423542
CNC(=O)c1ccc(Nc2nccc(-c3c(C)noc3C)n2)s1,-7.566,-5.237,3.991559720209633,3.0903938260357684,0.746958805335555,0.849499257787852
O=C(C1CC1)N1CCc2c(ncnc2Nc2nccs2)C1,-6.523,-4.93,3.742092195550504,3.500015714250437,0.7484057875841289,0.848945848907059
COc1ccccc1Nc1nnc(NC(=O)c2ccc(F)c(Cl)c2)s1,-7.267,-6.273,3.9111567342667306,3.3640719373996744,0.7379064013786075,0.8489299458780839
Cn1nccc1CN1CCc2c(cnc3[nH]c(=O)n(C)c23)C1,-7.306,-5.502,4.088507429368326,2.886117461227107,0.7432101886141391,0.8485466553217416
CCCN(CCC)C(=O)CN1CC(CC(=O)O)C(c2ccc(F)cc2)C1,-6.66,-5.337,3.644604916859988,3.649368575520976,0.7438856438892554,0.848196254108868
Cc1ccc(Nc2ccc(NC(=O)c3ccc(C)cc3)nn2)cc1,-7.2,-6.517,3.624077675768,3.742754466966809,0.7347211304115248,0.8481717295956109
NCCOc1ccc(NC(=O)NCC(O)c2ccccc2)cc1,-6.722,-5.52,4.011614263610099,3.1206930320042696,0.7416030704948389,0.8477088290157225
COCCONS(=O)(=O)Cc1cccc(CN)c1,-5.996,-4.629,3.98256876902333,3.0901677947969097,0.7484237375124492,0.847604913321552
COc1cccc(C(=O)NCC2Cc3cnnn3CC(N)C2)c1,-5.272,-4.731,4.067579624297477,2.8894044369039102,0.746646184882709,0.8470553080514723
Cc1ccc(NC(=O)COc2ccc(S(=O)(=O)NCC(C)C)cc2)nc1,-7.173,-5.425,4.118758793617319,2.8235808824965507,0.7411874998709821,0.8470484635776248
Cc1ccnc(NC(=O)c2ccc(OCC(=O)NC3CC3)cc2)c1,-7.519,-5.832,4.081802175510225,3.0025144462600006,0.7376236128057071,0.8468151597356479
CCN(C(C)C(=O)NCC(=O)NC)S(=O)(=O)c1cccc(C(F)(F)F)c1,-6.886,-5.082,4.041883842962338,3.023919311092807,0.743055433805117,0.8465848748571229
Cn1cc([N+](=O)[O-])cc1C(=O)Nc1cnn(CC(C)(O)c2ccc(Cl)cc2)c1,-6.958,-6.054,4.1047225241178005,2.9802813625562257,0.7350100228159508,0.8462950959381627
CC(Cn1c(=O)sc2ccccc21)C(=O)Nc1ccc(N2CCOCC2)cc1,-6.878,-5.856,4.040197643680319,3.1265757627154995,0.7364898862146211,0.8462704034255347
O=C(CN1C(=O)C2(CC2)c2ccccc21)N1CCC2CNCC2C1,-6.923,-6.103,4.011375948474538,3.2218238623487787,0.7341934510400934,0.8460412282435847
Cc1nc(CN(C)C2CC(C)N(Cc3noc(C)n3)C2)n[nH]1,-7.558,-5.188,4.088486639332456,2.9220629698895952,0.7412170648666119,0.8460095960771825
CC1CCc2c(sc(NC(=O)c3ccc(CSc4nc5cccnc5o4)cc3)c2C#N)C1,-8.512,-6.815,3.826032148322854,3.581299624438035,0.7284763181592073,0.8458662144933355
NC(=O)c1cc(Oc2ccc(NC(=O)CCNC(=O)C3CC3)cc2)ccn1,-7.866,-5.451,3.9738395790469454,3.2382052127683325,0.7389017622586574,0.8458569155909543
Cc1[nH]n(C2CNC(C)(C)C2)c(=O)c1C=C1NC(=O)NC1=O,-6.796,-5.694,4.131772743024476,2.883831652506782,0.7357250904411077,0.845113676597309
Cc1cc(Nc2ccc(N)cc2S(=O)(=O)O)nc(NCC(=O)O)n1,-6.851,-5.641,4.156335164540993,2.7992522215763267,0.7356610769250386,0.8448421438784247
O=C(Oc1ccc2c(c1)C(=O)N(C1CCCCC1O)C2=O)c1ccccc1,-7.747,-6.482,3.9037749678996607,3.4685398945377584,0.7291719010704053,0.844808926711194
CCOC(=O)c1ccc(-c2ccc(C=C(C#N)C(=O)Nc3ccccc3)o2)o1,-7.976,-5.892,4.131824536448759,2.931599904489014,0.7330797412773089,0.8444679130697232
CCOC(=O)c1cc2cc(SCC3CCCCC3)ccc2o1,-7.353,-5.356,4.075250421753245,3.0344984758605498,0.7367451772232424,0.8441999379236993
Cc1cccc(C)c1NC(=O)CNc1ccc(NC(=O)C2CCCCC2)cc1,-8.197,-6.035,3.795860640223769,3.5960451888150686,0.7309334063236393,0.8438611865785217
Cc1cc(-n2c(C)cc(C(=O)COC(=O)c3ccc(=O)[nH]c3)c2C)no1,-7.47,-6.055,4.038897498080385,3.215631353249312,0.7301875594330048,0.8435186240444122
C#CCCC(N)C(=O)Nc1ccc(NC(=O)CC)cc1,-6.221,-5.069,4.050950505745534,3.083210015551973,0.7376714985610665,0.8434544185720225
Cc1nnc(-c2nc(C)c(CC(=O)OC(C)C(=O)NCc3ccco3)s2)o1,-7.423,-5.662,4.047082652973621,3.162178679328541,0.7328113258089053,0.8432970597369149
O=C(Nc1ccccc1F)c1cccc(N2CCN(c3nccs3)CC2)c1,-7.96,-5.884,3.847797941680409,3.532986272263168,0.730644422948995,0.8430287945458146
CCC(C)N(C(=O)CCc1ccc(S(=O)(=O)N(C)C)cc1)C(CC)C(=O)NC1CCCC1,-6.21,-5.255,4.0986958901582335,2.99271348444852,0.7353083732539049,0.8429282258870808
CC(=O)N1CCCC1C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-7.538,-5.541,4.057750238740674,3.136977844996678,0.7328355339750042,0.842775857697397
Cc1cccc(NC(=O)N2CCN(C(=O)CN(Cc3ccco3)C3CC3)CC2)c1,-7.299,-5.274,4.068137780360935,3.0816698395512785,0.7348818540046385,0.8427680133004951
